position,count,lng,lat
金海路华谐路交界口工地生活区,1,121.66618905483767,31.269792842637997
金沪路1218弄,4,121.6082791613231,31.246841097961504
金槐路金粤路交界口工地生活区,1,121.63573083872471,31.244857105348114
金吉路33弄,3,121.63893796905644,31.27889188986303
金葵路1115弄,3,121.63620352708406,31.246906317000153
金葵路1315弄,2,121.64186375010243,31.24512288793248
金葵路945弄,3,121.63365620214942,31.245646925462843
金桥路226弄,5,121.10507437566268,31.20608860225471
金桥路2552弄,6,121.60918438378549,31.23991303336551
金桥路2618号,5,121.61007999437895,31.23895589678164
金桥路825号,2,121.58502328929748,31.267215010373118
金台路115弄,3,121.59149701778568,31.255758626790584
金台路161弄,2,121.59399574439225,31.257889557480873
金皖路55号工地生活区,1,121.62062897564373,31.264899862386446
金湘路201弄,4,121.61934332079784,31.261493090585798
金湘路333号,1,121.61720831809227,31.2603385397254
金晓路289弄,2,121.68420960954934,31.28160777908696
金晓路96弄,6,121.68123198907722,31.283805739728272
金杨路757弄,1,121.58899155388781,31.259965802192976
金杨路785弄,9,121.58943756257352,31.25969878847117
金银花路凌霄花路交界口工地生活区,1,121.6344289245491,31.104090276352213
锦绣东路顾唐路交界口工地生活区,1,121.60960973144448,31.243712228679296
锦绣路3088弄,4,121.5462948235069,31.185731419409098
锦绣路4899弄,3,121.55466451560447,31.156063492623275
京浦路82弄,4,121.48053886017651,31.235929042252014
居家桥路911弄,4,121.57857767777172,31.251674052823255
巨峰路176弄,7,121.65798465095395,31.27767937775435
巨峰路667弄,2,121.60898352267347,31.2866469655957
巨峰路90弄,3,121.60248023993398,31.284755704928653
康涵路58弄,2,121.55503425815238,31.123045859405227
康桥东路905弄,1,121.62738333477324,31.16324774668628
康桥路1111弄,1,121.57590414091294,31.155739398299406
康桥路1558弄,4,121.58763637019544,31.155405954675448
康桥路90弄,9,121.5866551510869,31.153269986843362
康桥镇百曲村,2,121.5546630711292,31.117902747608948
康桥镇花墙村,13,121.55274169266035,31.156328175262196
康桥镇人南村,5,121.63357553431462,31.14529322728839
康桥镇太平村,6,121.56002174017434,31.12938396497478
康桥镇汤巷村,4,121.61059382513065,31.144564683154275
康杉路608弄,2,121.56986671941092,31.152328961969275
康沈路2262弄,4,121.58850107907936,31.10690039536958
康沈路400弄,3,121.58397391617096,31.122822483892403
康士路15弄,5,121.56951673958423,31.15566839870212
康梧路189号工地生活区,4,121.55714895915341,31.14227717699841
康悦路325弄,3,121.5367345172864,31.364147634926688
莱阳路201弄,2,121.58944924054514,31.310848694518427
莱阳路301弄,4,121.58944924054514,31.310848694518427
莱阳路3777弄,2,121.58953709482402,31.306438791708732
莱阳路451弄,3,121.5892918574198,31.282158997327386
兰城路108弄,2,121.58683130879741,31.271581472431155
兰城路115弄,3,121.5853627589497,31.271824995046746
蓝村路470弄,7,121.53250655257314,31.21746243716407
崂山路502号,2,121.52356526867958,31.242727884421647
崂山路551弄,2,121.52875567791624,31.232572857538436
崂山路571弄,5,121.52884874236706,31.23161896522891
崂山路645弄,6,121.53104824340824,31.228535442003167
崂山三村,12,121.52639681747759,31.238932508563483
崂山四村,12,121.52454199626058,31.24117281086977
老港镇成一村,1,121.83884391283875,31.069752336372705
老港镇牛肚村西沙,2,121.82734353620836,31.061069611364207
乐城路3弄,1,121.48053886017651,31.235929042252014
乐园路298号,1,121.6187844849401,31.2826389658657
利津路185弄,2,121.54792929038231,31.30456590445165
利津路385弄,2,121.59087053952302,31.283730902458625
利津路53弄,3,121.58546390815012,31.285384174928748
连波路26弄,3,121.48053886017651,31.235929042252014
莲安西路125弄,5,121.55974578072166,31.18532718248633
莲溪路1099弄,4,121.56986339568053,31.18174774834683
莲溪路780弄,7,121.56700579602274,31.18235428070284
莲园路505弄,1,121.56435561510722,31.193149251271727
莲园路560弄,3,121.56580224630048,31.19190844317652
亮秀路180弄,1,121.61177967823437,31.205536969955237
林鸣路326弄,3,121.53396827529897,31.139641047754157
林培路红临路交界口工地生活区,4,121.50051187471591,31.12843690468946
林悦路125弄,5,121.50013611352108,31.145279937531928
林展路267弄,4,121.51383230814007,31.13331306194338
临沂北路150弄,1,121.52346528727632,31.21156899766171
临沂路181弄,10,121.52066814357934,31.19757925080322
临沂路301弄,4,121.51756737262001,31.197433994312632
灵山路1396弄,1,121.56940948190635,31.24344377919883
灵山路1671弄,5,121.57231100870358,31.245771344870743
灵山路1724弄,5,121.57452973348266,31.246303135635344
灵山路2011弄,5,121.58001784116533,31.249525074658717
灵岩路56弄,3,121.50007296264374,31.17253829314167
灵岩南路499弄,1,121.50409180183428,31.156965620082993
灵岩南路801弄,2,121.50634044018685,31.15353150973261
凌川佳苑,1,121.38558248810823,31.02543947303203
凌河路188弄,7,121.57664012261726,31.26542853482454
凌河路420弄,9,121.60593224834773,31.279917054061343
凌河路618弄,2,121.60815285956838,31.276965751274
凌空北路东靖路交界口工地生活区,6,121.70417291519104,31.25620932746729
凌兆路160弄,1,121.5003237182104,31.147193157430177
凌兆路285弄,4,121.50199749236832,31.148832794222027
凌兆路379弄,10,121.50325862347378,31.149747044116328
凌兆路396弄,6,121.50481062590336,31.147782241875454
凌兆路405弄,1,121.50361749652501,31.150184425286565
凌兆路586弄,6,121.50833899028545,31.14980584074975
凌兆路99弄,2,121.49790094975117,31.147618905696845
柳埠路135弄,7,121.58927766419274,31.26737790659971
柳埠路196弄,2,121.58944277274547,31.271628464011933
柳杉路99弄,2,121.57639722080737,31.230508819026944
龙东大道1号,2,121.58919690652738,31.218623616640123
龙居路30弄,4,121.53030759051528,31.261211804694202
龙三路136弄,2,121.60208947703714,31.225350299145063
龙阳路1188号,7,121.53717495647795,31.204222274391203
龙阳路158号工地生活区,2,121.51824640175501,31.208450144787154
龙阳路1880弄,6,121.55929249576131,31.206698915055398
芦潮港路51号,1,121.84766132040248,30.890685495476987
芦潮路350弄,1,121.86704513635789,30.869679361219095
罗山路108弄,10,121.55522407010663,31.211463835647038
罗山路1502弄,11,121.575171482939,31.234888265801676
罗山路1700弄,1,121.57507257950235,31.231436321956892
绿林路51弄,1,121.55520295992714,31.180852424344394
茂春路257弄,1,121.63061867189798,31.177929508868786
苗桥路935弄,6,121.63837221624625,31.1254933448217
妙川路1111弄,3,121.7206909569085,31.18840857614465
民生路999弄,1,121.5563622167713,31.227081080798612
民唐路秦家港路交界口工地生活区,4,121.6779436519274,31.270010751740664
牟平路56弄,4,121.60313474532855,31.271459942371283
牡丹路165弄,1,121.55226091955141,31.213868866018014
牡丹路186弄,1,121.55297273683752,31.21210723693164
牡丹路259弄,4,121.55549419057347,31.214264332367957
南曹路901弄,2,121.66946086316612,31.210146134782033
南码头路1136弄,6,121.51972788720205,31.18987494042182
南码头路1378弄,3,121.5201362568869,31.185967442301106
南码头路1453弄,1,121.52288102937263,31.184649305537228
南码头路1621弄,2,121.52318079392131,31.181688431079078
南码头路260弄,1,121.48654618844394,31.209148542748196
南码头路451弄,4,121.51651428907066,31.200820319373893
南码头路56号,1,121.51297388739474,31.206073081849507
南桥路237弄,3,121.71513026614065,31.197569984048176
南桥路297弄,1,121.4613263791539,30.921656197339427
南桥路459弄,2,121.70791184238466,31.195454514332024
南泉北路1040弄,2,121.52687642278936,31.23176764245591
南祝路258弄,1,121.76188598996839,31.125974889673685
泥城镇彭庙村彭一,1,121.79353922190127,30.90276901383409
年家浜路28弄,1,121.48053886017651,31.235929042252014
年家浜路339弄,1,121.58247174232693,31.12069994171489
欧高路138弄,7,121.58433860083777,31.35557219058976
鹏岳路70弄,2,121.55880363790278,31.180936844062057
浦城路99弄,2,121.51731566741611,31.236390182102333
浦电路108弄,2,121.55522407010663,31.211463835647038
浦电路149弄,7,121.52770699606388,31.22447785725831
浦电路218号,8,121.53050378043865,31.22540742716823
浦电路221号,12,121.53004456666196,31.22498830738765
浦电路305弄,5,121.53191394042821,31.225381642362095
浦电路330弄,7,121.53452881793721,31.22662717934152
浦电路331弄,3,121.53518233519571,31.225922581402024
浦电路48弄,6,121.52301829045456,31.224774384963634
浦东大道136弄,12,121.52017353656555,31.24402420953977
浦东大道1615弄,4,121.54779571235296,31.25197620550338
浦东大道1695弄,4,121.5507839256319,31.253683600624225
浦东大道1851弄,8,121.5524974433922,31.253101686701353
浦东大道2511弄,5,121.56571538015766,31.26521655690506
浦东大道2639弄,10,121.57382941450709,31.27009640284229
浦东大道2641弄,9,121.57542031356526,31.2714724426133
浦东大道2742弄,5,121.5782008386103,31.272313890244316
浦东大道2746弄,3,121.58105340775724,31.275508390086806
浦东大道2894号,3,121.5828239679174,31.278944432984467
浦东大道290弄,8,121.52418608761754,31.24440611838947
浦东大道2970弄,7,121.58545348780619,31.28227549851745
浦东大道3号,1,121.51815118137095,31.245035477306743
浦东南路1288号,9,121.52355987884653,31.230896186745355
浦东南路1449号,2,121.52469003700863,31.229342846411402
浦东南路1475弄,6,121.52575174429087,31.228549414736456
浦东南路1533号,10,121.5276446536615,31.227372301137734
浦东南路1700弄,7,121.5250607676926,31.22378497774176
浦东南路1862弄,8,121.52518446436132,31.222029093854772
浦东南路2141弄,3,121.52295558872996,31.214304635560897
浦建路47号,1,121.52587867485943,31.21615601582928
浦建路60弄,5,121.52445369282894,31.213159230587877
浦明路868弄,1,121.51918593948788,31.225933080544692
浦三路277弄,4,121.55386107115635,31.14169912955016
浦三路288弄,3,121.55386107115635,31.14169912955016
浦三路775弄,1,121.51404116417113,31.1481103041267
浦三路821弄,1,121.52628102589735,31.189035840271504
浦三路年家浜路交界口工地生活区,1,121.55587174837933,31.133548443975798
栖山路1636弄,2,121.57377461787098,31.2647932169634
栖山路1700弄,1,121.57584134935779,31.26538331496652
栖山路1855号,1,121.57779749943631,31.26719232371363
栖山路401弄,5,121.55603344337112,31.253987830572694
栖霞路190弄,12,121.53031741198885,31.244158876859544
栖霞路300弄,1,121.5303949956414,31.244699881491904
齐河路10弄,4,121.508225444469,31.18342313671538
齐河路259弄,3,121.51082792536195,31.18675451565345
齐河路28弄,2,121.48053886017651,31.235929042252014
齐河路438弄,2,121.51495483070534,31.185495627621506
齐恒路33弄,1,121.48053886017651,31.235929042252014
千汇路580弄,1,121.77236494976752,31.119696685980696
千汇路581弄,2,121.77147603010125,31.117495908121153
勤政路88弄,2,121.63114543824904,31.178398581034926
清溪路400弄,6,121.57747563657209,31.347650837499692
庆滨路155弄,1,121.73178350283737,31.23668397038292
秋岚路91弄,1,121.59760594440628,31.334018815662944
荣成路9弄,1,121.48053886017651,31.235929042252014
乳山路161弄,7,121.57710400758262,31.267785416001274
乳山路237弄,2,121.53419985845944,31.2436528734695
瑞福路52弄,7,121.60995881296566,31.10262233956079
瑞和路168弄,2,121.59600543347916,31.091793375409306
瑞浦路77弄,7,121.59215835030213,31.10356788209418
瑞阳路81弄,3,121.59474385322095,31.10537166826629
瑞意路399弄,9,121.59458476331513,31.103144352568275
三彩路166弄,8,121.50514395943793,31.12948082537428
三航路2号工地生活区,5,121.49437545994671,31.138072208193165
三林路1300弄,1,121.52563020355537,31.14908675771163
三林路1466弄,2,121.52779952153142,31.151570340712677
三林路184号,7,121.5025309960107,31.14241486936929
三林路235号,8,121.50273652831137,31.143691257217654
三林路788弄,6,121.51430571514383,31.147339981858703
三林镇胡巷村陈家宅,2,121.52500489308987,31.158715770519464
三林镇胡巷村荡沟,1,121.50909724996643,31.15089708721877
三林镇胡巷村东朱家宅,1,121.52256446651091,31.166204800272343
三林镇胡巷村金家宅,4,121.52500489308987,31.158715770519464
三林镇临江村庞家队庞家宅,3,121.482806722267,31.124007039641032
三林镇临江村王家宅队王家宅,8,121.48402985504939,31.126877924520862
三林镇临江村益民队小金家宅,1,121.48845769273862,31.12994199578137
三林镇临江村筠西队庞家宅,4,121.482806722267,31.124007039641032
三林镇临江村张塘队张家宅,2,121.48517950644107,31.129345634527656
三林镇临江村周南队周家宅,4,121.47873641017075,31.124012372204763
三林镇南阜村高树队孙家宅,1,121.52688154313076,31.136351345808084
三林镇天花庵村北陈队大陈家宅,11,121.53193954213525,31.12853590017715
三林镇天花庵村乐耕队,2,121.52853496425243,31.13252183088585
